chr	start	end	variant	PosteriorProb	Disease	CredibleSet	CellType
chr5	55861595	55861595	rs9687832	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	B_cell-ENCODE
chr5	55861595	55861595	rs9687832	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	THP_pmaLPS_ATAC_6h
chr5	55861595	55861595	rs9687832	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	THP_pmaLPS_ATAC_12h
chr5	55861595	55861595	rs9687832	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016
chr5	55861595	55861595	rs9687832	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	OCI-LY7-ENCODE
chr5	55861595	55861595	rs9687832	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	muscle_of_trunk_fetal-Roadmap
chr5	55861595	55861595	rs9687832	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	THP_pmaLPS_ATAC_1h
chr5	55861595	55861595	rs9687832	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	muscle_of_trunk_fetal-ENCODE
chr5	55861595	55861595	rs9687832	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	thymus_fetal-Roadmap
chr5	55861595	55861595	rs9687832	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	THP_pmaLPS_ATAC_24h
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	CD14-positive_monocyte_treated_with_BG_1h-Novakovic2016
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	OCI-LY7-ENCODE
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	GM12878-Roadmap
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	MM.1S-ENCODE
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	THP_pmaLPS_ATAC_12h
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	muscle_of_leg_fetal-Roadmap
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	THP_pmaLPS_ATAC_6h
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	muscle_of_leg_fetal-ENCODE
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	thymus_fetal-Roadmap
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	H1_Derived_Mesenchymal_Stem_Cells-Roadmap
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	spleen-ENCODE
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	CD14-positive_monocyte-Novakovic2016
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	muscle_of_trunk_fetal-ENCODE
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	muscle_of_trunk_fetal-Roadmap
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	THP1_LPS_4hr-Engreitz
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	CD19-positive_B_cell-Roadmap
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	B_cell-ENCODE
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	THP_pmaLPS_ATAC_120h
chr5	55861601	55861601	rs9687833	NA	CAD_Harst2017	CAD_Harst2017-rs3936511	THP_pmaLPS_ATAC_1h
chr5	121410529	121410529	rs10059661	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	endothelial_cell_of_umbilical_vein-Roadmap
chr5	121411601	121411601	rs2979862	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	brite_adipose-Loft2014
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	natural_killer_cell-Corces2016
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	NCCIT
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	osteoblast-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	pancreatic-beta-cell-AMP
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	pancreas-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	pancreatic-alpha-cell-AMP
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	THP_pmaLPS_ATAC_2h
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	THP-1_macrophage-VanBortle2017
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	THP-1_monocyte-VanBortle2017
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	bipolar_neuron_from_iPSC-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	THP_pmaLPS_ATAC_0h
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	THP_pmaLPS_ATAC_12h
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	astrocyte-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	THP_pmaLPS_ATAC_1h
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	astrocyte-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	THP_pmaLPS_ATAC_24h
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	adrenal_gland_fetal-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	THP1_LPS_4hr-Engreitz
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	adrenal_gland_fetal-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	THP_pmaLPS_ATAC_48h
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	THP_pmaLPS_ATAC_6h
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	adipose_tissue-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	thymus_fetal-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	thymus_fetal-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	thyroid_gland-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	Adipocyte-Claussnitzer_d6
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	A673-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	A549_treated_with_ethanol_0.02_percent_for_1_hour-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	stomach_fetal-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	PC-9-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	placenta-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte_treated_with_BG_1h-Novakovic2016
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	skeletal_muscle_myoblast-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	small_intestine_fetal-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte-Novakovic2016
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	spinal_cord_fetal-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	stomach-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	stomach_fetal-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte_treated_with_BG_d6-Novakovic2016
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	cardiac_muscle_cell-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	T-cell-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	teloHAEC
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	TeloHAEC_Ctrl
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	TeloHAEC_IL1b
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	TeloHAEC_TNF
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	breast_epithelium-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	TeloHAEC_VEGF
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	body_of_pancreas-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	IMR90-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	fibroblast_of_arm-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	coronary_artery_smooth_muscle_cell-Miller2016
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	megakaryocyte-erythroid_progenitor-Corces2016
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	iPS_DF_19.11_Cell_Line-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	coronary_artery-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	induced_pluripotent_stem_cell-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	MM.1S-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	IMR90-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	iPS_DF_19.11-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	fibroblast_of_lung_fetal-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD8-positive_alpha-beta_T_cell-Corces2016
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	fibroblast_of_lung-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD4-positive_helper_T_cell-Corces2016
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	foreskin_fibroblast-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	muscle_of_leg_fetal-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD34-positive_mobilized-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	HepG2-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	Eahy926_IL1b
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	large_intestine_fetal-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	keratinocyte-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	LoVo
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	keratinocyte-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	mammary_epithelial_cell-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	Eahy926_Ctrl
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	fibroblast_of_dermis-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	mammary_epithelial_cell-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	MCF10A-Ji2017
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	Eahy926_VEGF
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	MCF10A_treated_with_TAM24hr-Ji2017
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	Jurkat_anti-CD3_PMA_4hr-Engreitz
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	MCF-7-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	HAP1
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	H9-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	myotube-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	H7
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	muscle_of_trunk_fetal-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	H9-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	H1-hESC-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte_treated_with_RPMI_d1-Novakovic2016
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	H1-hESC-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	myotube_originated_from_skeletal_muscle_myoblast-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	muscle_of_trunk_fetal-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	HeLa-S3-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	muscle_of_leg_fetal-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	heart_ventricle-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	HeLa-S3-ENCODE
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	H1_Derived_Mesenchymal_Stem_Cells-Roadmap
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016
chr5	121412890	121412890	rs2288393	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	gastrocnemius_medialis-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	stomach_fetal-Roadmap
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	THP1-Engreitz
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	Eahy926_Ctrl
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	body_of_pancreas-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	TeloHAEC_VEGF
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	TeloHAEC_TNF
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	breast_epithelium-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	trophoblast_cell-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	TeloHAEC_IL1b
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	Eahy926_VEGF
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	TeloHAEC_Ctrl
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	H1-hESC-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	iPS_DF_19.11_Cell_Line-Roadmap
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	adipose_tissue-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	HepG2-Roadmap
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	heart_ventricle-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	THP_pmaLPS_ATAC_12h
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	gastrocnemius_medialis-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	induced_pluripotent_stem_cell-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	thymus_fetal-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	fibroblast_of_arm-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	thymus_fetal-Roadmap
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	Adipocyte-Claussnitzer_d6
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	Eahy926_IL1b
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	THP_pmaLPS_ATAC_0h
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	H9-Roadmap
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	erythroblast-Corces2016
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	bipolar_neuron_from_iPSC-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	THP-1_macrophage-VanBortle2017
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	iPS_DF_19.11-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	THP_pmaLPS_ATAC_48h
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	THP1_LPS_4hr-Engreitz
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	thyroid_gland-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	H9-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	coronary_artery-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	mammary_epithelial_cell-Roadmap
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	muscle_of_trunk_fetal-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte_treated_with_RPMI_d1-Novakovic2016
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	pancreatic-alpha-cell-AMP
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	muscle_of_leg_fetal-Roadmap
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	pancreatic-beta-cell-AMP
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	megakaryocyte-erythroid_progenitor-Corces2016
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte-Novakovic2016
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte_treated_with_BG_d6-Novakovic2016
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD19-positive_B_cell-Roadmap
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	MM.1S-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD34-positive_mobilized-Roadmap
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD14-positive_monocyte_treated_with_BG_1h-Novakovic2016
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	large_intestine_fetal-Roadmap
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	placenta-Roadmap
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	PC-9-ENCODE
chr5	121413208	121413208	rs1800449	NA	CAD_Harst2017	CAD_Harst2017-rs1800449	CD4-positive_helper_T_cell-Corces2016
