CredibleSet	TargetGene	chr	start	end	variant	PosteriorProb	Disease	chr.1	start.1	end.1	name	class	activity_base	TargetGeneTSS	TargetGeneExpression	TargetGenePromoterActivityQuantile	TargetGeneIsExpressed	distance	isSelfPromoter	powerlaw_contact	powerlaw_contact_reference	hic_contact	hic_contact_pl_scaled	hic_pseudocount	hic_contact_pl_scaled_adj	ABC.Score.Numerator	ABC.Score	powerlaw.Score.Numerator	powerlaw.Score	CellType	MaxABC	GeneRank
CAD_Harst2017-rs61776719	INPP5B	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38396885	38397901	genic|chr1:38396735-38398051	genic	3.204145	38412729	NA	0.605141	True	15336	False	0.013128	0.047028	0.046562	0.012998	0.001216	0.014214	0.045543	0.018794	0.14919	0.041196	bipolar_neuron_from_iPSC-ENCODE	0.102227	4
CAD_Harst2017-rs61776719	INPP5B	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461445	38462544	genic|chr1:38461295-38462694	genic	21.671935	38412729	NA	0.604448	True	49265.5	False	0.003656	0.016939	0.016869	0.003641	0.001216	0.004857	0.105256	0.038391	0.365594	0.068978	A673-ENCODE	0.102227	4
CAD_Harst2017-rs61776719	INPP5B	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38397189	38397634	genic|chr1:38397039-38397784	genic	5.66403	38412729	NA	0.688121	True	15317.5	False	0.013128	0.047077	0.04661	0.012998	0.001216	0.014214	0.080507	0.022931	0.264003	0.039546	gastrocnemius_medialis-ENCODE	0.102227	4
CAD_Harst2017-rs61776719	MANEAL	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461405	38462532	genic|chr1:38461255-38462682	genic	23.904364	38259773	NA	0.432907	True	202195.5	False	0.001377	0.004924	0.004939	0.001381	0.001216	0.002596	0.062066	0.026964	0.118053	0.033834	H1-hESC-Roadmap	0.030809	8
CAD_Harst2017-rs61776719	MANEAL	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38397321	38397672	genic|chr1:38397171-38397822	genic	8.995212	38259773	NA	0.452664	True	137723.5	False	0.001732	0.00689	0.006897	0.001734	0.001216	0.00295	0.026536	0.01613	0.062043	0.024048	HAP1	0.030809	8
CAD_Harst2017-rs61776719	MANEAL	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461502	38462584	genic|chr1:38461352-38462734	genic	27.028056	38259773	NA	0.423334	True	202270	False	0.001377	0.004922	0.004937	0.001381	0.001216	0.002596	0.070176	0.030809	0.133436	0.038039	H1-hESC-ENCODE	0.030809	8
CAD_Harst2017-rs61776719	MANEAL	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38396910	38397627	genic|chr1:38396760-38397777	genic	13.889844	38259773	NA	0.545584	True	137495.5	False	0.001732	0.0069	0.006907	0.001734	0.001216	0.00295	0.040975	0.020951	0.095941	0.027013	LoVo	0.030809	8
CAD_Harst2017-rs61776719	MANEAL	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461525	38462239	intergenic|chr1:38461375-38462389	intergenic	11.033805	38259773	NA	0.439934	True	202109	False	0.001377	0.004926	0.00494	0.001381	0.001216	0.002596	0.028648	0.015137	0.054511	0.018498	breast_epithelium-ENCODE	0.030809	8
CAD_Harst2017-rs61776719	MANEAL	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38396822	38397651	genic|chr1:38396672-38397801	genic	20.716431	38259773	NA	0.548558	True	137463.5	False	0.001732	0.006902	0.006909	0.001734	0.001216	0.00295	0.061114	0.024997	0.143123	0.030723	erythroblast-Corces2016	0.030809	8
CAD_Harst2017-rs61776719	MANEAL	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38396389	38397900	genic|chr1:38396239-38398050	genic	11.378304	38259773	NA	0.458489	True	137371.5	False	0.001732	0.006906	0.006913	0.001734	0.001216	0.00295	0.033566	0.016114	0.078655	0.023886	CD8-positive_alpha-beta_T_cell-ENCODE	0.030809	8
CAD_Harst2017-rs61776719	MANEAL	chr1	38397341	38397341	rs34655914	NA	CAD_Harst2017	chr1	38396910	38397627	genic|chr1:38396760-38397777	genic	13.889844	38259773	NA	0.545584	True	137495.5	False	0.001732	0.0069	0.006907	0.001734	0.001216	0.00295	0.040975	0.020951	0.095941	0.027013	LoVo	0.030809	8
CAD_Harst2017-rs61776719	MANEAL	chr1	38397341	38397341	rs34655914	NA	CAD_Harst2017	chr1	38396724	38397626	genic|chr1:38396574-38397776	genic	13.356237	38259773	NA	0.47951	True	137402	False	0.001732	0.006904	0.006911	0.001734	0.001216	0.00295	0.039401	0.017899	0.09231	0.027644	CD4-positive_helper_T_cell-ENCODE	0.030809	8
CAD_Harst2017-rs61776719	MANEAL	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461445	38462544	genic|chr1:38461295-38462694	genic	21.671935	38259773	NA	0.466433	True	202221.5	False	0.001377	0.004924	0.004938	0.001381	0.001216	0.002596	0.056269	0.023259	0.107016	0.028601	A673-ENCODE	0.030809	8
CAD_Harst2017-rs61776719	MANEAL	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461399	38462549	genic|chr1:38461249-38462699	genic	14.641632	38259773	NA	0.468022	True	202201	False	0.001377	0.004924	0.004938	0.001381	0.001216	0.002596	0.038016	0.018695	0.072307	0.022244	IMR90-Roadmap	0.030809	8
CAD_Harst2017-rs61776719	MANEAL	chr1	38397341	38397341	rs34655914	NA	CAD_Harst2017	chr1	38396822	38397651	genic|chr1:38396672-38397801	genic	20.716431	38259773	NA	0.548558	True	137463.5	False	0.001732	0.006902	0.006909	0.001734	0.001216	0.00295	0.061114	0.024997	0.143123	0.030723	erythroblast-Corces2016	0.030809	8
CAD_Harst2017-rs61776719	MANEAL	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461432	38462562	genic|chr1:38461282-38462712	genic	13.206248	38259773	NA	0.462441	True	202224	False	0.001377	0.004923	0.004938	0.001381	0.001216	0.002596	0.034289	0.016514	0.065212	0.019477	IMR90-ENCODE	0.030809	8
CAD_Harst2017-rs61776719	MANEAL	chr1	38397341	38397341	rs34655914	NA	CAD_Harst2017	chr1	38397321	38397672	genic|chr1:38397171-38397822	genic	8.995212	38259773	NA	0.452664	True	137723.5	False	0.001732	0.00689	0.006897	0.001734	0.001216	0.00295	0.026536	0.01613	0.062043	0.024048	HAP1	0.030809	8
CAD_Harst2017-rs61776719	MANEAL	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38396724	38397626	genic|chr1:38396574-38397776	genic	13.356237	38259773	NA	0.47951	True	137402	False	0.001732	0.006904	0.006911	0.001734	0.001216	0.00295	0.039401	0.017899	0.09231	0.027644	CD4-positive_helper_T_cell-ENCODE	0.030809	8
CAD_Harst2017-rs61776719	MANEAL	chr1	38397341	38397341	rs34655914	NA	CAD_Harst2017	chr1	38396389	38397900	genic|chr1:38396239-38398050	genic	11.378304	38259773	NA	0.458489	True	137371.5	False	0.001732	0.006906	0.006913	0.001734	0.001216	0.00295	0.033566	0.016114	0.078655	0.023886	CD8-positive_alpha-beta_T_cell-ENCODE	0.030809	8
CAD_Harst2017-rs61776719	MEAF6	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461436	38462284	intergenic|chr1:38461286-38462434	intergenic	17.505758	37980420	NA	0.693865	True	481440	False	0.000823	0.002305	0.002322	0.000829	0.001216	0.002045	0.035803	0.021815	0.040643	0.017532	muscle_of_leg_fetal-Roadmap	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38461319	38461319	rs61776719	NA	CAD_Harst2017	chr1	38460874	38462549	genic|chr1:38460724-38462699	genic	21.435244	37980420	NA	0.716637	True	481291.5	False	0.000823	0.002306	0.002322	0.000829	0.001216	0.002045	0.043839	0.018948	0.04978	0.013009	stomach_fetal-ENCODE	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38397341	38397341	rs34655914	NA	CAD_Harst2017	chr1	38395511	38397729	genic|chr1:38395361-38397879	genic	16.56373	37980420	NA	0.749267	True	416200	False	0.000937	0.002618	0.002635	0.000944	0.001216	0.002159	0.035769	0.015152	0.04365	0.012432	trophoblast_cell-ENCODE	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461422	38462558	genic|chr1:38461272-38462708	genic	18.83803	37980420	NA	0.777497	True	481570	False	0.000823	0.002304	0.002321	0.000829	0.001216	0.002045	0.038528	0.016629	0.043726	0.01185	induced_pluripotent_stem_cell-ENCODE	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461398	38462583	genic|chr1:38461248-38462733	genic	21.656637	37980420	NA	0.719814	True	481570.5	False	0.000823	0.002304	0.002321	0.000829	0.001216	0.002045	0.044292	0.019184	0.050269	0.012992	uterus-ENCODE	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38396910	38397627	genic|chr1:38396760-38397777	genic	13.889844	37980420	NA	0.654066	True	416848.5	False	0.000937	0.002615	0.002632	0.000944	0.001216	0.002159	0.029995	0.015388	0.036554	0.011744	LoVo	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461434	38462566	genic|chr1:38461284-38462716	genic	17.062824	37980420	NA	0.68641	True	481580	False	0.000823	0.002304	0.002321	0.000829	0.001216	0.002045	0.034897	0.019253	0.039605	0.015195	muscle_of_trunk_fetal-ENCODE	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38396822	38397651	genic|chr1:38396672-38397801	genic	20.716431	37980420	NA	0.829273	True	416816.5	False	0.000937	0.002615	0.002632	0.000944	0.001216	0.002159	0.044737	0.017443	0.054523	0.011718	erythroblast-Corces2016	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38460874	38462549	genic|chr1:38460724-38462699	genic	21.435244	37980420	NA	0.716637	True	481291.5	False	0.000823	0.002306	0.002322	0.000829	0.001216	0.002045	0.043839	0.018948	0.04978	0.013009	stomach_fetal-ENCODE	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461430	38462513	genic|chr1:38461280-38462663	genic	21.063473	37980420	NA	0.702786	True	481551.5	False	0.000823	0.002304	0.002321	0.000829	0.001216	0.002045	0.043079	0.02418	0.048894	0.019104	muscle_of_leg_fetal-ENCODE	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461423	38462516	genic|chr1:38461273-38462666	genic	16.666257	37980420	NA	0.673884	True	481549.5	False	0.000823	0.002304	0.002321	0.000829	0.001216	0.002045	0.034086	0.019055	0.038687	0.015096	muscle_of_trunk_fetal-Roadmap	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461502	38462584	genic|chr1:38461352-38462734	genic	27.028056	37980420	NA	0.739653	True	481623	False	0.000823	0.002304	0.002321	0.000829	0.001216	0.002045	0.055278	0.022632	0.062731	0.016704	H1-hESC-ENCODE	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461445	38462544	genic|chr1:38461295-38462694	genic	21.671935	37980420	NA	0.715211	True	481574.5	False	0.000823	0.002304	0.002321	0.000829	0.001216	0.002045	0.044324	0.018597	0.050304	0.014555	A673-ENCODE	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38397341	38397341	rs34655914	NA	CAD_Harst2017	chr1	38396822	38397651	genic|chr1:38396672-38397801	genic	20.716431	37980420	NA	0.829273	True	416816.5	False	0.000937	0.002615	0.002632	0.000944	0.001216	0.002159	0.044737	0.017443	0.054523	0.011718	erythroblast-Corces2016	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38395511	38397729	genic|chr1:38395361-38397879	genic	16.56373	37980420	NA	0.749267	True	416200	False	0.000937	0.002618	0.002635	0.000944	0.001216	0.002159	0.035769	0.015152	0.04365	0.012432	trophoblast_cell-ENCODE	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461004	38462579	genic|chr1:38460854-38462729	genic	23.779683	37980420	NA	0.736638	True	481371.5	False	0.000823	0.002305	0.002322	0.000829	0.001216	0.002045	0.048634	0.022247	0.055216	0.01516	stomach_fetal-Roadmap	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38397341	38397341	rs34655914	NA	CAD_Harst2017	chr1	38396910	38397627	genic|chr1:38396760-38397777	genic	13.889844	37980420	NA	0.654066	True	416848.5	False	0.000937	0.002615	0.002632	0.000944	0.001216	0.002159	0.029995	0.015388	0.036554	0.011744	LoVo	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461100	38462234	intergenic|chr1:38460950-38462384	intergenic	23.718691	37980420	NA	0.746619	True	481247	False	0.000823	0.002306	0.002323	0.000829	0.001216	0.002045	0.04851	0.021186	0.055087	0.014309	adipose_tissue-ENCODE	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461405	38462532	genic|chr1:38461255-38462682	genic	23.904364	37980420	NA	0.766417	True	481548.5	False	0.000823	0.002304	0.002321	0.000829	0.001216	0.002045	0.048889	0.020145	0.055488	0.01452	H1-hESC-Roadmap	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38461319	38461319	rs61776719	NA	CAD_Harst2017	chr1	38461004	38462579	genic|chr1:38460854-38462729	genic	23.779683	37980420	NA	0.736638	True	481371.5	False	0.000823	0.002305	0.002322	0.000829	0.001216	0.002045	0.048634	0.022247	0.055216	0.01516	stomach_fetal-Roadmap	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461424	38462567	genic|chr1:38461274-38462717	genic	18.182096	37980420	NA	0.664698	True	481575.5	False	0.000823	0.002304	0.002321	0.000829	0.001216	0.002045	0.037186	0.017772	0.042203	0.013393	ovary-Roadmap	0.02418	15
CAD_Harst2017-rs61776719	MEAF6	chr1	38461319	38461319	rs61776719	NA	CAD_Harst2017	chr1	38461100	38462234	intergenic|chr1:38460950-38462384	intergenic	23.718691	37980420	NA	0.746619	True	481247	False	0.000823	0.002306	0.002323	0.000829	0.001216	0.002045	0.04851	0.021186	0.055087	0.014309	adipose_tissue-ENCODE	0.02418	15
CAD_Harst2017-rs61776719	MTF1	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38396724	38397626	genic|chr1:38396574-38397776	genic	13.356237	38325292	NA	0.885775	True	71883	False	0.004228	0.012171	0.012144	0.004218	0.001216	0.005434	0.072578	0.026631	0.162194	0.036378	CD4-positive_helper_T_cell-ENCODE	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38397341	38397341	rs34655914	NA	CAD_Harst2017	chr1	38397321	38397672	genic|chr1:38397171-38397822	genic	8.995212	38325292	NA	0.894207	True	72204.5	False	0.004228	0.012123	0.012097	0.004218	0.001216	0.005434	0.048881	0.0228	0.108812	0.026414	HAP1	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38397341	38397341	rs34655914	NA	CAD_Harst2017	chr1	38397162	38397654	genic|chr1:38397012-38397804	genic	7.696325	38325292	NA	0.818641	True	72116	False	0.004228	0.012136	0.01211	0.004218	0.001216	0.005434	0.041823	0.021272	0.093199	0.027397	CD4-positive_helper_T_cell-Corces2016	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461399	38462549	genic|chr1:38461249-38462699	genic	14.641632	38325292	NA	0.843409	True	136682	False	0.003106	0.006936	0.006943	0.003109	0.001216	0.004325	0.063326	0.025201	0.101657	0.024749	IMR90-Roadmap	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461422	38462558	genic|chr1:38461272-38462708	genic	18.83803	38325292	NA	0.807438	True	136698	False	0.003106	0.006936	0.006942	0.003109	0.001216	0.004325	0.081475	0.031534	0.13078	0.031586	induced_pluripotent_stem_cell-ENCODE	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38397341	38397341	rs34655914	NA	CAD_Harst2017	chr1	38396336	38398023	genic|chr1:38396186-38398173	genic	9.43557	38325292	NA	0.880805	True	71887.5	False	0.004228	0.01217	0.012143	0.004218	0.001216	0.005434	0.051273	0.019745	0.114577	0.026985	CD3-positive_T_cell-Roadmap	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461412	38462545	genic|chr1:38461262-38462695	genic	16.479242	38325292	NA	0.77045	True	136686.5	False	0.003106	0.006936	0.006943	0.003109	0.001216	0.004325	0.071273	0.027668	0.114413	0.028621	H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38397366	38397566	genic|chr1:38397216-38397716	genic	8.297313	38325292	NA	0.954049	True	72174	False	0.004228	0.012128	0.012101	0.004218	0.001216	0.005434	0.045089	0.016774	0.100407	0.020658	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461502	38462584	genic|chr1:38461352-38462734	genic	27.028056	38325292	NA	0.841046	True	136751	False	0.003106	0.006933	0.00694	0.003109	0.001216	0.004325	0.116898	0.041961	0.187575	0.040437	H1-hESC-ENCODE	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38397341	38397341	rs34655914	NA	CAD_Harst2017	chr1	38397328	38397679	genic|chr1:38397178-38397829	genic	8.078277	38325292	NA	0.773994	True	72211.5	False	0.004228	0.012122	0.012096	0.004218	0.001216	0.005434	0.043898	0.016069	0.097712	0.024359	iPS_DF_19.11_Cell_Line-Roadmap	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38396318	38397618	genic|chr1:38396168-38397768	genic	7.738714	38325292	NA	0.861455	True	71676	False	0.004228	0.012202	0.012174	0.004218	0.001216	0.005434	0.042052	0.015669	0.094213	0.019353	CD19-positive_B_cell-Roadmap	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38397162	38397654	genic|chr1:38397012-38397804	genic	7.696325	38325292	NA	0.818641	True	72116	False	0.004228	0.012136	0.01211	0.004218	0.001216	0.005434	0.041823	0.021272	0.093199	0.027397	CD4-positive_helper_T_cell-Corces2016	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461653	38462139	intergenic|chr1:38461503-38462289	intergenic	9.55941	38325292	NA	0.804628	True	136604	False	0.003106	0.00694	0.006946	0.003109	0.001216	0.004325	0.041345	0.017627	0.066404	0.0166	spleen-ENCODE	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38396912	38397626	genic|chr1:38396762-38397776	genic	7.473349	38325292	NA	0.866873	True	71977	False	0.004228	0.012157	0.01213	0.004218	0.001216	0.005434	0.040611	0.019078	0.090651	0.024812	thymus_fetal-ENCODE	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461396	38462248	intergenic|chr1:38461246-38462398	intergenic	16.876517	38325292	NA	0.773994	True	136530	False	0.003106	0.006943	0.00695	0.003109	0.001216	0.004325	0.072991	0.026719	0.117288	0.029239	iPS_DF_19.11_Cell_Line-Roadmap	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461393	38462537	genic|chr1:38461243-38462687	genic	18.439944	38325292	NA	0.808538	True	136673	False	0.003106	0.006937	0.006943	0.003109	0.001216	0.004325	0.079754	0.026722	0.128037	0.027537	iPS_DF_19.11-ENCODE	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461434	38462566	genic|chr1:38461284-38462716	genic	17.062824	38325292	NA	0.947613	True	136708	False	0.003106	0.006935	0.006942	0.003109	0.001216	0.004325	0.073798	0.029358	0.118448	0.024829	muscle_of_trunk_fetal-ENCODE	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38397341	38397341	rs34655914	NA	CAD_Harst2017	chr1	38396910	38397627	genic|chr1:38396760-38397777	genic	13.889844	38325292	NA	0.822185	True	71976.5	False	0.004228	0.012157	0.01213	0.004218	0.001216	0.005434	0.075478	0.032622	0.168484	0.040583	LoVo	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38396910	38397627	genic|chr1:38396760-38397777	genic	13.889844	38325292	NA	0.822185	True	71976.5	False	0.004228	0.012157	0.01213	0.004218	0.001216	0.005434	0.075478	0.032622	0.168484	0.040583	LoVo	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38461319	38461319	rs61776719	NA	CAD_Harst2017	chr1	38461100	38462234	intergenic|chr1:38460950-38462384	intergenic	23.718691	38325292	NA	0.834182	True	136375	False	0.003106	0.00695	0.006957	0.003109	0.001216	0.004325	0.102584	0.040434	0.165002	0.037937	adipose_tissue-ENCODE	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38397321	38397672	genic|chr1:38397171-38397822	genic	8.995212	38325292	NA	0.894207	True	72204.5	False	0.004228	0.012123	0.012097	0.004218	0.001216	0.005434	0.048881	0.0228	0.108812	0.026414	HAP1	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38397341	38397341	rs34655914	NA	CAD_Harst2017	chr1	38396954	38397871	genic|chr1:38396804-38398021	genic	7.679882	38325292	NA	0.867688	True	72120.5	False	0.004228	0.012136	0.012109	0.004218	0.001216	0.005434	0.041733	0.019464	0.092995	0.024884	thymus_fetal-Roadmap	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461405	38462532	genic|chr1:38461255-38462682	genic	23.904364	38325292	NA	0.868462	True	136676.5	False	0.003106	0.006937	0.006943	0.003109	0.001216	0.004325	0.103387	0.037194	0.165975	0.03555	H1-hESC-Roadmap	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461430	38462559	genic|chr1:38461280-38462709	genic	15.07515	38325292	NA	0.852778	True	136702.5	False	0.003106	0.006935	0.006942	0.003109	0.001216	0.004325	0.065201	0.024312	0.104654	0.022355	fibroblast_of_lung_fetal-ENCODE	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38397341	38397341	rs34655914	NA	CAD_Harst2017	chr1	38395899	38397621	genic|chr1:38395749-38397771	genic	6.674039	38325292	NA	0.894981	True	71468	False	0.004228	0.012233	0.012205	0.004218	0.001216	0.005434	0.036266	0.015434	0.081457	0.019803	MDA-MB-231	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	chr1	38461424	38462567	genic|chr1:38461274-38462717	genic	18.182096	38325292	NA	0.942032	True	136703.5	False	0.003106	0.006935	0.006942	0.003109	0.001216	0.004325	0.078638	0.0319	0.126222	0.029711	ovary-Roadmap	0.041961	6
CAD_Harst2017-rs61776719	MTF1	chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	chr1	38397034	38397713	genic|chr1:38396884-38397863	genic	10.672719	38325292	NA	0.808538	True	72081.5	False	0.004228	0.012142	0.012115	0.004218	0.001216	0.005434	0.057997	0.019432	0.129296	0.027808	iPS_DF_19.11-ENCODE	0.041961	6
