chr	region_start	region_end	Trait	Source	CredibleSet	LeadVariant	LeadVariantPos	gene	pro_start	pro_end	TSS_position	SNP_to_TSS_distance	abs_SNP_to_TSS	rank_SNP_to_TSS	IsThisGeneUbiquitouslyExpressed	LipidLevelsAssociated	BloodPressureAssociated	IntersectsWithECPeak	OnlyIntersectsWithECPeak	CellTypeOftheClosestECPeak	EC_PeakCenter	DistanceToNearestECPeakWithVariant	absDistanceToNearestECPeakWithVariant	RankOfDistanceToECPeakWithVariant	MaxABC	MaxABC.Rank	CellTypesWithEPInteractions	MaxABC.EC.only	MaxABC.Rank.ECOnly	ECCellTypesWithEPInteractions
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	SNAPC2	7984943	7985443	7985193	-444130	444130	21	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	CTXN1	7990801	7991301	7991051	-438272	438272	20	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	TIMM44	8008458	8008958	8008708	-420615	420615	19	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	ELAVL1	8070279	8070779	8070529	-358794	358794	16	TRUE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	CCL25	8117395	8117895	8117645	-311678	311678	15	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	FBN3	8214480	8214980	8214730	-214593	214593	13	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	CERS4	8273966	8274466	8274216	-155107	155107	11	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	CD320	8372990	8373490	8373240	-56083	56083	7	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	NDUFA7	8386047	8386547	8386297	-43026	43026	5	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	RPS28	8386133	8386633	8386383	-42940	42940	4	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	KANK3	8407896	8408396	8408146	-21177	21177	2	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	ANGPTL4	8428760	8429260	8429010	-313	313	1	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.176503	1	brite_adipose-Loft2014|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|fibroblast_of_dermis-ENCODE|gastrocnemius_medialis-ENCODE|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|white_adipose-Loft2014	0.134122	1	Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	RAB11B	8454954	8455454	8455204	25881	25881	3	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	MARCH2	8477936	8478436	8478186	48863	48863	6	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	HNRNPM	8509552	8510052	8509802	80479	80479	8	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	PRAM1	8567288	8567788	8567538	138215	138215	9	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	ZNF414	8578798	8579298	8579048	149725	149725	10	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	MYO1F	8642081	8642581	8642331	213008	213008	12	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	ADAMTS10	8675370	8675870	8675620	246297	246297	14	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	ACTL9	8808930	8809430	8809180	379857	379857	17	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	6429323	10429323	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs116843064	rs116843064	8429323	OR2Z1	8841065	8841565	8841315	411992	411992	18	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	AP1M2	10697741	10698241	10697991	-490126	490126	31	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.015146	19	mammary_epithelial_cell-ENCODE	NA	NA	NA
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	SLC44A2	10735920	10736420	10736170	-451947	451947	28	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	ILF3	10764686	10765186	10764936	-423181	423181	25	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	QTRT1	10811861	10812361	10812111	-376006	376006	23	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.016307	14	endothelial_cell_of_umbilical_vein-Roadmap|mammary_epithelial_cell-ENCODE	0.0152	14	endothelial_cell_of_umbilical_vein-Roadmap
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	DNM2	10828478	10828978	10828728	-359389	359389	22	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	TMED1	10946733	10947233	10946983	-241134	241134	12	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.016044	17	mammary_epithelial_cell-ENCODE	NA	NA	NA
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	C19orf38	10958855	10959355	10959105	-229012	229012	11	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	CARM1	10982002	10982502	10982252	-205865	205865	9	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.030358	5	adipose_tissue-ENCODE|adrenal_gland_fetal-ENCODE|adrenal_gland_fetal-Roadmap|breast_epithelium-ENCODE|cardiac_muscle_cell-ENCODE|CD3-positive_T_cell-Roadmap|CD8-positive_alpha-beta_T_cell-ENCODE|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017|eahy926|endothelial_cell_of_umbilical_vein-Roadmap|fibroblast_of_arm-ENCODE|fibroblast_of_dermis-ENCODE|H1_Derived_Mesenchymal_Stem_Cells-Roadmap|HAP1|keratinocyte-ENCODE|liver-ENCODE|mammary_epithelial_cell-ENCODE|muscle_of_leg_fetal-ENCODE|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|NCCIT|pancreas-Roadmap|PC-9-ENCODE|placenta-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-ENCODE|stomach-Roadmap|TeloHAEC_VEGF|thyroid_gland-ENCODE	0.030358	5	eahy926|endothelial_cell_of_umbilical_vein-Roadmap|TeloHAEC_VEGF
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	YIPF2	11039093	11039593	11039343	-148774	148774	6	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.039063	2	adipose_tissue-ENCODE|adrenal_gland_fetal-ENCODE|adrenal_gland_fetal-Roadmap|BJAB_anti-IgM_anti-CD40_4hr-Engreitz|breast_epithelium-ENCODE|cardiac_muscle_cell-ENCODE|CD14-positive_monocyte_treated_with_RPMI_d1-Novakovic2016|CD3-positive_T_cell-Roadmap|CD34-positive_mobilized-Roadmap|CD4-positive_helper_T_cell-ENCODE|CD56-positive_natural_killer_cells-Roadmap|CD8-positive_alpha-beta_T_cell-Corces2016|CD8-positive_alpha-beta_T_cell-ENCODE|coronary_artery-ENCODE|dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017|eahy926|endothelial_cell_of_umbilical_vein-Roadmap|erythroblast-Corces2016|fibroblast_of_arm-ENCODE|fibroblast_of_dermis-ENCODE|GM12878-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_Derived_Mesenchymal_Stem_Cells-Roadmap|H1-hESC-ENCODE|HAP1|HepG2-Roadmap|HT29|Jurkat_anti-CD3_PMA_4hr-Engreitz|Jurkat-Engreitz|keratinocyte-ENCODE|large_intestine_fetal-Roadmap|liver-ENCODE|LoVo|mammary_epithelial_cell-ENCODE|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|NCCIT|pancreas-Roadmap|pancreatic-acinar-cell-AMP|PC-9-ENCODE|placenta-ENCODE|sigmoid_colon-ENCODE|spleen-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-ENCODE|stomach-Roadmap|teloHAEC|TeloHAEC_VEGF|THP_pmaLPS_ATAC_0h|THP_pmaLPS_ATAC_1h|THP_pmaLPS_ATAC_2h|THP_pmaLPS_ATAC_6h|THP-1_macrophage-VanBortle2017|THP1_LPS_4hr-Engreitz|thymus_fetal-ENCODE|thyroid_gland-ENCODE|U937_LPS_4hr-Engreitz|U937-Engreitz	0.039063	2	eahy926|endothelial_cell_of_umbilical_vein-Roadmap|teloHAEC|TeloHAEC_VEGF
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	TIMM29	11039173	11039673	11039423	-148694	148694	5	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.039063	2	adipose_tissue-ENCODE|adrenal_gland_fetal-ENCODE|adrenal_gland_fetal-Roadmap|BJAB_anti-IgM_anti-CD40_4hr-Engreitz|breast_epithelium-ENCODE|cardiac_muscle_cell-ENCODE|CD14-positive_monocyte_treated_with_RPMI_d1-Novakovic2016|CD3-positive_T_cell-Roadmap|CD34-positive_mobilized-Roadmap|CD4-positive_helper_T_cell-ENCODE|CD56-positive_natural_killer_cells-Roadmap|CD8-positive_alpha-beta_T_cell-Corces2016|CD8-positive_alpha-beta_T_cell-ENCODE|coronary_artery-ENCODE|dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017|eahy926|endothelial_cell_of_umbilical_vein-Roadmap|erythroblast-Corces2016|fibroblast_of_arm-ENCODE|fibroblast_of_dermis-ENCODE|GM12878-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_Derived_Mesenchymal_Stem_Cells-Roadmap|H1-hESC-ENCODE|HAP1|HepG2-Roadmap|HT29|Jurkat_anti-CD3_PMA_4hr-Engreitz|Jurkat-Engreitz|keratinocyte-ENCODE|large_intestine_fetal-Roadmap|liver-ENCODE|LoVo|mammary_epithelial_cell-ENCODE|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|NCCIT|pancreas-Roadmap|pancreatic-acinar-cell-AMP|PC-9-ENCODE|placenta-ENCODE|sigmoid_colon-ENCODE|spleen-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-ENCODE|stomach-Roadmap|teloHAEC|TeloHAEC_VEGF|THP_pmaLPS_ATAC_0h|THP_pmaLPS_ATAC_1h|THP_pmaLPS_ATAC_2h|THP_pmaLPS_ATAC_6h|THP-1_macrophage-VanBortle2017|THP1_LPS_4hr-Engreitz|thymus_fetal-ENCODE|thyroid_gland-ENCODE|U937_LPS_4hr-Engreitz|U937-Engreitz	0.039063	2	eahy926|endothelial_cell_of_umbilical_vein-Roadmap|teloHAEC|TeloHAEC_VEGF
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	SMARCA4	11094577	11095077	11094827	-93290	93290	3	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.021458	8	CD34-positive_mobilized-Roadmap|CD4-positive_helper_T_cell-ENCODE|CD8-positive_alpha-beta_T_cell-ENCODE|eahy926|erythroblast-Corces2016|GM12878-Roadmap|H1_Derived_Mesenchymal_Stem_Cells-Roadmap|H1-hESC-ENCODE|Jurkat_anti-CD3_PMA_4hr-Engreitz|Jurkat-Engreitz|PC-9-ENCODE|THP_pmaLPS_ATAC_2h|THP1_LPS_4hr-Engreitz|U937_LPS_4hr-Engreitz|U937-Engreitz	0.021355	7	eahy926
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	LDLR	11199787	11200287	11200037	11920	11920	1	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.321036	1	A549_treated_with_ethanol_0.02_percent_for_1_hour-Roadmap|A673-ENCODE|Adipocyte-Claussnitzer_d14|adipose_tissue-ENCODE|adrenal_gland_fetal-ENCODE|adrenal_gland_fetal-Roadmap|astrocyte-ENCODE|astrocyte-Roadmap|B_cell-ENCODE|bipolar_neuron_from_iPSC-ENCODE|BJAB_anti-IgM_anti-CD40_4hr-Engreitz|BJAB-Engreitz|body_of_pancreas-ENCODE|breast_epithelium-ENCODE|cardiac_muscle_cell-ENCODE|CD14-positive_monocyte_treated_with_BG_1h-Novakovic2016|CD14-positive_monocyte_treated_with_BG_4h-Novakovic2016|CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016|CD14-positive_monocyte_treated_with_BG_d6-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_d6-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_d1-Novakovic2016|CD14-positive_monocyte-ENCODE|CD14-positive_monocyte-Novakovic2016|CD14-positive_monocyte-Roadmap|CD14-positive_monocytes-Roadmap|CD19-positive_B_cell-Roadmap|CD3-positive_T_cell-Roadmap|CD34-positive_mobilized-Roadmap|CD4-positive_helper_T_cell-Corces2016|CD4-positive_helper_T_cell-ENCODE|CD56-positive_natural_killer_cells-Roadmap|CD8-positive_alpha-beta_T_cell-Corces2016|CD8-positive_alpha-beta_T_cell-ENCODE|coronary_artery_smooth_muscle_cell-Miller2016|coronary_artery-ENCODE|dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017|eahy926|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein-Roadmap|epithelial_cell_of_prostate-ENCODE|erythroblast-Corces2016|fibroblast_of_arm-ENCODE|fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|fibroblast_of_lung_fetal-ENCODE|fibroblast_of_lung-Roadmap|foreskin_fibroblast-Roadmap|GM12878-ENCODE|GM12878-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H1_Derived_Mesenchymal_Stem_Cells-Roadmap|H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap|H1-hESC-ENCODE|H1-hESC-Roadmap|H7|H9-ENCODE|H9-Roadmap|HAP1|HCT116-AID_ENCODE_DHS_Auxin6hr|HCT116-AID_ENCODE_DHS_untreated|HCT116-ENCODE|heart_ventricle-ENCODE|HeLa-S3-ENCODE|HeLa-S3-Roadmap|hepatocyte-ENCODE|HepG2-Roadmap|HT29|IMR90-ENCODE|IMR90-Roadmap|induced_pluripotent_stem_cell-ENCODE|iPS_DF_19.11_Cell_Line-Roadmap|iPS_DF_19.11-ENCODE|Jurkat_anti-CD3_PMA_4hr-Engreitz|Jurkat-Engreitz|K562-Roadmap|Karpas-422-ENCODE|keratinocyte-ENCODE|keratinocyte-Roadmap|large_intestine_fetal-ENCODE|large_intestine_fetal-Roadmap|liver-ENCODE|LNCAP|LoVo|mammary_epithelial_cell-ENCODE|mammary_epithelial_cell-Roadmap|MCF-7-ENCODE|MCF10A_treated_with_TAM24hr-Ji2017|MCF10A-Ji2017|MDA-MB-231|megakaryocyte-erythroid_progenitor-Corces2016|MM.1S-ENCODE|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|myotube_originated_from_skeletal_muscle_myoblast-Roadmap|myotube-ENCODE|natural_killer_cell-Corces2016|NCCIT|OCI-LY7-ENCODE|osteoblast-ENCODE|ovary-Roadmap|Panc1-ENCODE|pancreas-Roadmap|pancreatic-acinar-cell-AMP|pancreatic-alpha-cell-AMP|pancreatic-beta-cell-AMP|PC-9-ENCODE|placenta-ENCODE|placenta-Roadmap|psoas_muscle-Roadmap|sigmoid_colon-ENCODE|SK-N-SH-ENCODE|skeletal_muscle_myoblast-Roadmap|small_intestine_fetal-ENCODE|small_intestine_fetal-Roadmap|spinal_cord_fetal-ENCODE|spleen-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-ENCODE|stomach-Roadmap|T-cell-ENCODE|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF|THP_pmaLPS_ATAC_0h|THP_pmaLPS_ATAC_120h|THP_pmaLPS_ATAC_1h|THP_pmaLPS_ATAC_24h|THP_pmaLPS_ATAC_2h|THP_pmaLPS_ATAC_48h|THP_pmaLPS_ATAC_6h|THP_pmaLPS_ATAC_72h|THP_pmaLPS_ATAC_96h|THP-1_macrophage-VanBortle2017|THP1_LPS_4hr-Engreitz|THP1-Engreitz|thymus_fetal-ENCODE|thymus_fetal-Roadmap|thyroid_gland-ENCODE|transverse_colon-ENCODE|trophoblast_cell-ENCODE|U937_LPS_4hr-Engreitz|U937-Engreitz|uterus-ENCODE	0.308094	1	eahy926|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein-Roadmap|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	SPC24	11266238	11266738	11266488	78371	78371	2	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.036867	3	adipose_tissue-ENCODE|adrenal_gland_fetal-ENCODE|adrenal_gland_fetal-Roadmap|BJAB_anti-IgM_anti-CD40_4hr-Engreitz|breast_epithelium-ENCODE|cardiac_muscle_cell-ENCODE|CD14-positive_monocyte_treated_with_BG_4h-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_d1-Novakovic2016|CD3-positive_T_cell-Roadmap|CD34-positive_mobilized-Roadmap|CD4-positive_helper_T_cell-ENCODE|CD56-positive_natural_killer_cells-Roadmap|CD8-positive_alpha-beta_T_cell-Corces2016|CD8-positive_alpha-beta_T_cell-ENCODE|dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017|eahy926|endothelial_cell_of_umbilical_vein-Roadmap|erythroblast-Corces2016|fibroblast_of_arm-ENCODE|GM12878-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1-hESC-ENCODE|HAP1|HepG2-Roadmap|HT29|Jurkat_anti-CD3_PMA_4hr-Engreitz|Jurkat-Engreitz|keratinocyte-ENCODE|large_intestine_fetal-Roadmap|liver-ENCODE|LoVo|mammary_epithelial_cell-ENCODE|muscle_of_leg_fetal-ENCODE|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|natural_killer_cell-Corces2016|NCCIT|pancreas-Roadmap|PC-9-ENCODE|placenta-ENCODE|spleen-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-ENCODE|stomach-Roadmap|TeloHAEC_VEGF|THP_pmaLPS_ATAC_0h|THP_pmaLPS_ATAC_1h|THP_pmaLPS_ATAC_2h|THP-1_macrophage-VanBortle2017|thymus_fetal-ENCODE|thyroid_gland-ENCODE|U937_LPS_4hr-Engreitz|U937-Engreitz	0.031323	4	eahy926|endothelial_cell_of_umbilical_vein-Roadmap|TeloHAEC_VEGF
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	KANK2	11305016	11305516	11305266	117149	117149	4	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.03256	4	adipose_tissue-ENCODE|BJAB_anti-IgM_anti-CD40_4hr-Engreitz|cardiac_muscle_cell-ENCODE|CD34-positive_mobilized-Roadmap|eahy926|endothelial_cell_of_umbilical_vein-Roadmap|erythroblast-Corces2016|fibroblast_of_arm-ENCODE|fibroblast_of_dermis-ENCODE|GM12878-Roadmap|HepG2-Roadmap|Jurkat_anti-CD3_PMA_4hr-Engreitz|large_intestine_fetal-Roadmap|liver-ENCODE|muscle_of_leg_fetal-ENCODE|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|pancreas-Roadmap|placenta-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-ENCODE|stomach-Roadmap|TeloHAEC_VEGF|THP_pmaLPS_ATAC_1h|THP_pmaLPS_ATAC_2h|thymus_fetal-ENCODE|thyroid_gland-ENCODE|U937-Engreitz	0.03256	3	eahy926|endothelial_cell_of_umbilical_vein-Roadmap|TeloHAEC_VEGF
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	ANGPTL8	11350044	11350544	11350294	162177	162177	7	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.025682	6	endothelial_cell_of_umbilical_vein-Roadmap|HAP1	0.025682	6	endothelial_cell_of_umbilical_vein-Roadmap
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	DOCK6	11372918	11373418	11373168	185051	185051	8	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.024265	7	adrenal_gland_fetal-ENCODE|adrenal_gland_fetal-Roadmap|mammary_epithelial_cell-ENCODE|NCCIT|pancreas-Roadmap|placenta-ENCODE	NA	NA	NA
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	TSPAN16	11406564	11407064	11406814	218697	218697	10	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	RAB3D	11450094	11450594	11450344	262227	262227	13	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.01821	11	endothelial_cell_of_umbilical_vein-Roadmap|mammary_epithelial_cell-ENCODE	0.016743	10	endothelial_cell_of_umbilical_vein-Roadmap
chr19	9188117	13188117	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs55997232	rs55997232	11188117	TMEM205	11456731	11457231	11456981	268864	268864	14	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.019777	10	adrenal_gland_fetal-Roadmap|endothelial_cell_of_umbilical_vein-Roadmap|mammary_epithelial_cell-ENCODE	0.01785	9	endothelial_cell_of_umbilical_vein-Roadmap
